order_id,customer_id,pet_id,order_date,product_id,qty_lbs,unit_price,total_amount,delivery_status,rating,channel
BB000945,C0067,PET0082,2025-08-21,P06,5.0,14.5,72.5,Delivered,5,Re-order Email
BB000946,C0067,PET0082,2025-08-29,P02,5.0,13.0,65.0,Delivered,,Web
BB000947,C0067,PET0082,2025-09-10,P06,3.0,14.5,43.5,Delivered,5,Web
BB000948,C0067,PET0082,2025-09-22,P06,6.0,14.5,87.0,Delivered,4,Web
BB000949,C0067,PET0082,2025-10-04,P07,5.0,13.5,67.5,Delivered,,Web
BB000950,C0067,PET0082,2025-10-17,P06,5.0,14.5,72.5,Delivered,,Web
BB000951,C0067,PET0082,2025-10-29,P06,5.0,14.5,72.5,Delivered,,Web
BB000952,C0067,PET0082,2025-11-06,P06,5.0,14.5,72.5,Delivered,,Web
BB000953,C0067,PET0082,2025-11-15,P08,6.0,15.5,93.0,Delivered,,Pickup
BB000954,C0067,PET0082,2025-11-26,P06,6.0,14.5,87.0,Delivered,,Web
BB000955,C0067,PET0082,2025-12-05,P06,3.0,14.5,43.5,Delivered,4,Web
BB000956,C0067,PET0082,2025-12-12,P06,4.0,14.5,58.0,Delivered,,Pickup
BB000957,C0067,PET0082,2025-12-20,P06,6.0,14.5,87.0,Delivered,,Web
BB000958,C0067,PET0082,2025-12-29,P06,3.0,14.5,43.5,Delivered,4,Web
BB000959,C0067,PET0082,2026-01-06,P06,5.0,14.5,72.5,Delivered,5,Web
BB000960,C0067,PET0082,2026-01-19,P01,3.0,14.5,43.5,Delivered,,Web
BB000961,C0067,PET0082,2026-01-26,P06,2.0,14.5,29.0,Delivered,,Web
BB000962,C0067,PET0082,2026-02-08,P06,3.0,14.5,43.5,Delivered,,Web
BB000963,C0067,PET0082,2026-02-18,P06,5.0,14.5,72.5,Delivered,,Web
BB000964,C0067,PET0082,2026-02-28,P06,5.0,14.5,72.5,Delivered,,Web
BB000965,C0067,PET0082,2026-03-10,P06,6.0,14.5,87.0,Delivered,,Web
BB000966,C0067,PET0082,2026-03-18,P06,4.0,14.5,58.0,Delivered,,Web
BB000967,C0067,PET0083,2025-04-10,P06,4.0,14.5,58.0,Delivered,4,Web
BB000968,C0067,PET0083,2025-04-19,P06,5.0,14.5,72.5,Delivered,,Web
BB000969,C0067,PET0083,2025-05-02,P06,7.0,14.5,101.5,Delivered,,Pickup
BB000970,C0067,PET0083,2025-05-16,P06,5.0,14.5,72.5,Delivered,,Web
BB000971,C0067,PET0083,2025-05-26,P06,4.0,14.5,58.0,Delivered,,Web
BB000972,C0067,PET0083,2025-06-03,P06,5.0,14.5,72.5,Delivered,,Pickup
BB000973,C0067,PET0083,2025-06-17,P06,6.0,14.5,87.0,Delivered,5,Web
BB000974,C0067,PET0083,2025-06-27,P11,7.0,12.0,84.0,Delivered,,Web
BB000975,C0067,PET0083,2025-07-11,P08,3.0,15.5,46.5,Delivered,5,Web
BB000976,C0067,PET0083,2025-07-23,P06,5.0,14.5,72.5,Delivered,,Web
BB000977,C0067,PET0083,2025-08-04,P06,7.0,14.5,101.5,Delivered,5,Web
BB000978,C0067,PET0083,2025-08-11,P06,5.0,14.5,72.5,Delivered,5,Web
BB000979,C0067,PET0083,2025-08-21,P06,3.0,14.5,43.5,Delivered,,Web
BB000980,C0067,PET0083,2025-08-29,P09,6.0,12.5,75.0,Delivered,,Re-order Email
BB000981,C0067,PET0083,2025-09-11,P06,5.0,14.5,72.5,Delivered,,Web
BB000982,C0067,PET0083,2025-09-18,P10,3.0,13.0,39.0,Delivered,,Pickup
BB000983,C0067,PET0083,2025-09-30,P10,6.0,13.0,78.0,Delivered,,Web
BB000984,C0067,PET0083,2025-10-09,P06,5.0,14.5,72.5,Delivered,,Re-order Email
BB000985,C0067,PET0083,2025-10-19,P01,3.0,14.5,43.5,Delivered,,Re-order Email
BB000986,C0067,PET0083,2025-11-02,P06,5.0,14.5,72.5,Delivered,,Web
BB000987,C0067,PET0083,2025-11-16,P01,5.0,14.5,72.5,Delivered,,Pickup
BB000988,C0067,PET0083,2025-11-25,P06,6.0,14.5,87.0,Delivered,,Web
BB000989,C0067,PET0083,2025-12-09,P06,4.0,14.5,58.0,Delivered,,Re-order Email
BB000990,C0067,PET0083,2025-12-19,P06,4.0,14.5,58.0,Delivered,5,Re-order Email
BB000991,C0067,PET0083,2026-01-01,P06,5.0,14.5,72.5,Delivered,,Web
BB000992,C0067,PET0083,2026-01-15,P08,5.0,15.5,77.5,Delivered,,Re-order Email
BB000993,C0067,PET0083,2026-01-28,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB000994,C0067,PET0083,2026-02-10,P06,3.0,14.5,43.5,Delivered,,Pickup
BB000995,C0067,PET0083,2026-02-24,P06,3.0,14.5,43.5,Delivered,5,Web
BB000996,C0067,PET0083,2026-03-09,P06,3.0,14.5,43.5,Delivered,,Web
BB000997,C0067,PET0083,2026-03-19,P06,5.0,14.5,72.5,Delivered,,Web
BB000998,C0067,PET0083,2026-04-01,P06,4.0,14.5,58.0,Delivered,,Web
BB000999,C0067,PET0083,2026-04-14,P06,6.0,14.5,87.0,Delivered,,Web
BB001000,C0067,PET0083,2026-04-21,P06,6.0,14.5,87.0,Delivered,,Web
BB001001,C0069,PET0085,2025-11-22,P07,5.0,13.5,67.5,Delivered,,Web
BB001002,C0069,PET0085,2025-11-30,P07,6.0,13.5,81.0,Delivered,,Web
BB001003,C0069,PET0085,2025-12-07,P07,5.0,13.5,67.5,Delivered,,Web
BB001004,C0069,PET0085,2025-12-14,P07,3.0,13.5,40.5,Delivered,,Pickup
BB001005,C0069,PET0085,2025-12-21,P07,5.0,13.5,67.5,Delivered,4,Re-order Email
BB001006,C0069,PET0085,2025-12-30,P07,3.0,13.5,40.5,Delivered,,Web
BB001007,C0069,PET0085,2026-01-08,P12,4.0,12.5,50.0,Delivered,5,Pickup
BB001008,C0069,PET0085,2026-01-15,P07,6.0,13.5,81.0,Delivered,5,Web
BB001009,C0069,PET0085,2026-01-22,P11,5.0,12.0,60.0,Delivered,,Re-order Email
BB001010,C0069,PET0085,2026-02-02,P12,5.0,12.5,62.5,Delivered,5,Web
BB001011,C0069,PET0085,2026-02-09,P07,5.0,13.5,67.5,Delivered,5,Pickup
BB001012,C0069,PET0085,2026-02-20,P07,5.0,13.5,67.5,Delivered,,Web
BB001013,C0069,PET0085,2026-03-04,P07,5.0,13.5,67.5,Delivered,5,Pickup
BB001014,C0069,PET0085,2026-03-13,P03,3.0,13.5,40.5,Delivered,,Re-order Email
BB001015,C0069,PET0085,2026-03-23,P07,6.0,13.5,81.0,Delivered,,Pickup
BB001016,C0069,PET0085,2026-04-06,P07,4.0,13.5,54.0,Delivered,,Web
BB001017,C0069,PET0085,2026-04-14,P07,5.0,13.5,67.5,Delivered,5,Web
BB001018,C0069,PET0085,2026-04-22,P09,6.0,12.5,75.0,Delivered,5,Pickup
BB001019,C0070,PET0086,2025-10-22,P12,5.0,12.5,62.5,Delivered,,Web
BB001020,C0070,PET0086,2025-11-05,P12,3.0,12.5,37.5,Delivered,,Web
BB001021,C0070,PET0086,2025-11-16,P12,5.0,12.5,62.5,Delivered,,Web
BB001022,C0070,PET0086,2025-11-27,P12,4.0,12.5,50.0,Delivered,5,Pickup
BB001023,C0070,PET0086,2025-12-05,P12,2.0,12.5,25.0,Delivered,,Web
BB001024,C0070,PET0086,2025-12-14,P12,4.0,12.5,50.0,Delivered,,Web
BB001025,C0070,PET0086,2025-12-22,P12,4.0,12.5,50.0,Delivered,5,Pickup
BB001026,C0070,PET0086,2026-01-01,P12,3.0,12.5,37.5,Delivered,5,Pickup
BB001027,C0070,PET0086,2026-01-11,P12,5.0,12.5,62.5,Delivered,5,Web
BB001028,C0070,PET0086,2026-01-22,P08,4.0,15.5,62.0,Delivered,,Pickup
BB001029,C0070,PET0086,2026-02-04,P07,4.0,13.5,54.0,Delivered,5,Pickup
BB001030,C0070,PET0086,2026-02-18,P11,2.0,12.0,24.0,Delivered,,Pickup
BB001031,C0070,PET0086,2026-02-26,P12,5.0,12.5,62.5,Delivered,,Web
BB001032,C0070,PET0086,2026-03-12,P12,4.0,12.5,50.0,Delivered,5,Web
BB001033,C0070,PET0086,2026-03-22,P12,6.0,12.5,75.0,Delivered,,Web
BB001034,C0070,PET0086,2026-03-30,P12,7.0,12.5,87.5,Delivered,5,Web
BB001035,C0070,PET0086,2026-04-12,P12,6.0,12.5,75.0,Delivered,,Re-order Email
BB001036,C0070,PET0086,2026-04-25,P12,4.0,12.5,50.0,Delivered,,Web
BB001037,C0070,PET0087,2025-10-21,P02,5.0,13.0,65.0,Delivered,5,Web
BB001038,C0070,PET0087,2025-11-01,P11,4.0,12.0,48.0,Delivered,,Web
BB001039,C0070,PET0087,2025-11-08,P02,4.0,13.0,52.0,Delivered,5,Web
BB001040,C0070,PET0087,2025-11-16,P02,4.0,13.0,52.0,Delivered,,Web
BB001041,C0070,PET0087,2025-11-28,P02,2.0,13.0,26.0,Delivered,,Web
BB001042,C0070,PET0087,2025-12-10,P02,3.0,13.0,39.0,Delivered,,Pickup
BB001043,C0070,PET0087,2025-12-20,P07,6.0,13.5,81.0,Delivered,5,Web
BB001044,C0070,PET0087,2026-01-01,P09,4.0,12.5,50.0,Delivered,,Web
BB001045,C0070,PET0087,2026-01-08,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB001046,C0071,PET0088,2026-04-29,P08,7.0,15.5,108.5,Delivered,5,Web
BB001047,C0071,PET0089,2026-05-04,P05,5.0,15.0,75.0,Scheduled,,Web
BB001048,C0072,PET0090,2026-03-24,P08,3.0,15.5,46.5,Delivered,4,Web
BB001049,C0073,PET0091,2026-04-30,P05,4.0,15.0,60.0,Delivered,,Web
BB001050,C0074,PET0092,2025-06-01,P12,4.0,12.5,50.0,Delivered,3,Web
BB001051,C0074,PET0092,2025-06-10,P10,4.0,13.0,52.0,Delivered,,Re-order Email
BB001052,C0074,PET0092,2025-06-22,P10,3.0,13.0,39.0,Delivered,,Pickup
BB001053,C0074,PET0092,2025-07-03,P10,4.0,13.0,52.0,Delivered,5,Web
BB001054,C0074,PET0092,2025-07-13,P10,3.0,13.0,39.0,Delivered,,Web
BB001055,C0074,PET0092,2025-07-22,P10,2.0,13.0,26.0,Delivered,5,Pickup
BB001056,C0074,PET0092,2025-08-05,P01,6.0,14.5,87.0,Delivered,5,Web
BB001057,C0074,PET0092,2025-08-19,P10,6.0,13.0,78.0,Delivered,,Pickup
BB001058,C0074,PET0092,2025-09-01,P11,7.0,12.0,84.0,Delivered,5,Web
BB001059,C0074,PET0092,2025-09-15,P03,5.0,13.5,67.5,Delivered,,Pickup
BB001060,C0074,PET0092,2025-09-23,P10,7.0,13.0,91.0,Delivered,5,Web
BB001061,C0074,PET0092,2025-10-05,P10,4.0,13.0,52.0,Delivered,5,Web
BB001062,C0074,PET0092,2025-10-14,P10,4.0,13.0,52.0,Delivered,,Web
BB001063,C0074,PET0092,2025-10-27,P10,2.0,13.0,26.0,Delivered,5,Web
BB001064,C0074,PET0092,2025-11-03,P10,3.0,13.0,39.0,Delivered,,Pickup
BB001065,C0074,PET0092,2025-11-17,P10,2.0,13.0,26.0,Delivered,5,Web
BB001066,C0074,PET0092,2025-11-27,P10,3.0,13.0,39.0,Delivered,3,Web
BB001067,C0074,PET0092,2025-12-04,P10,4.0,13.0,52.0,Delivered,,Web
BB001068,C0074,PET0092,2025-12-17,P10,6.0,13.0,78.0,Delivered,,Re-order Email
BB001069,C0074,PET0092,2025-12-28,P10,3.0,13.0,39.0,Delivered,,Web
BB001070,C0074,PET0092,2026-01-05,P10,2.0,13.0,26.0,Delivered,,Re-order Email
BB001071,C0074,PET0092,2026-01-18,P10,7.0,13.0,91.0,Delivered,,Web
BB001072,C0074,PET0092,2026-01-27,P10,5.0,13.0,65.0,Delivered,,Web
BB001073,C0074,PET0092,2026-02-06,P10,2.0,13.0,26.0,Delivered,5,Re-order Email
BB001074,C0074,PET0092,2026-02-17,P10,6.0,13.0,78.0,Delivered,4,Web
BB001075,C0074,PET0092,2026-03-03,P10,7.0,13.0,91.0,Delivered,,Re-order Email
BB001076,C0074,PET0092,2026-03-15,P03,5.0,13.5,67.5,Delivered,,Web
BB001077,C0074,PET0092,2026-03-26,P10,4.0,13.0,52.0,Delivered,,Web
BB001078,C0074,PET0092,2026-04-06,P10,5.0,13.0,65.0,Delivered,,Web
BB001079,C0074,PET0092,2026-04-13,P10,4.0,13.0,52.0,Delivered,,Web
BB001080,C0074,PET0092,2026-04-21,P06,7.0,14.5,101.5,Delivered,,Web
BB001081,C0074,PET0092,2026-04-28,P10,7.0,13.0,91.0,Delivered,,Re-order Email
BB001082,C0074,PET0093,2025-06-02,P02,4.0,13.0,52.0,Delivered,5,Web
BB001083,C0074,PET0093,2025-06-14,P10,5.0,13.0,65.0,Delivered,,Pickup
BB001084,C0074,PET0093,2025-06-25,P02,5.0,13.0,65.0,Delivered,,Web
BB001085,C0074,PET0093,2025-07-04,P02,6.0,13.0,78.0,Delivered,5,Re-order Email
BB001086,C0074,PET0093,2025-07-15,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB001087,C0074,PET0093,2025-07-26,P12,3.0,12.5,37.5,Delivered,,Web
BB001088,C0074,PET0093,2025-08-05,P02,7.0,13.0,91.0,Delivered,,Web
BB001089,C0074,PET0093,2025-08-13,P02,5.0,13.0,65.0,Delivered,,Web
BB001090,C0074,PET0093,2025-08-21,P06,6.0,14.5,87.0,Delivered,5,Web
BB001091,C0074,PET0093,2025-08-31,P02,3.0,13.0,39.0,Delivered,,Re-order Email
BB001092,C0074,PET0093,2025-09-12,P02,4.0,13.0,52.0,Delivered,5,Web
BB001093,C0074,PET0093,2025-09-25,P02,5.0,13.0,65.0,Delivered,,Web
BB001094,C0074,PET0093,2025-10-05,P02,2.0,13.0,26.0,Delivered,,Re-order Email
BB001095,C0074,PET0093,2025-10-12,P02,3.0,13.0,39.0,Delivered,,Web
BB001096,C0074,PET0093,2025-10-24,P02,6.0,13.0,78.0,Delivered,,Web
BB001097,C0074,PET0093,2025-11-03,P04,6.0,14.0,84.0,Delivered,5,Web
BB001098,C0074,PET0093,2025-11-15,P03,7.0,13.5,94.5,Delivered,,Web
BB001099,C0074,PET0093,2025-11-24,P02,3.0,13.0,39.0,Delivered,,Web
BB001100,C0074,PET0093,2025-12-04,P02,4.0,13.0,52.0,Delivered,,Pickup
BB001101,C0074,PET0093,2025-12-13,P03,3.0,13.5,40.5,Delivered,,Re-order Email
BB001102,C0074,PET0093,2025-12-21,P02,4.0,13.0,52.0,Delivered,,Web
BB001103,C0074,PET0093,2026-01-01,P02,3.0,13.0,39.0,Delivered,,Web
BB001104,C0074,PET0093,2026-01-08,P02,5.0,13.0,65.0,Delivered,5,Re-order Email
BB001105,C0074,PET0093,2026-01-19,P02,5.0,13.0,65.0,Delivered,,Web
BB001106,C0074,PET0093,2026-02-01,P03,3.0,13.5,40.5,Delivered,5,Web
BB001107,C0074,PET0093,2026-02-13,P02,3.0,13.0,39.0,Delivered,,Web
BB001108,C0074,PET0093,2026-02-23,P02,4.0,13.0,52.0,Delivered,5,Web
BB001109,C0074,PET0093,2026-03-04,P07,4.0,13.5,54.0,Delivered,3,Web
BB001110,C0074,PET0093,2026-03-14,P02,4.0,13.0,52.0,Delivered,5,Web
BB001111,C0074,PET0093,2026-03-25,P02,4.0,13.0,52.0,Delivered,5,Web
BB001112,C0074,PET0093,2026-04-05,P02,4.0,13.0,52.0,Delivered,5,Re-order Email
BB001113,C0074,PET0093,2026-04-15,P02,5.0,13.0,65.0,Delivered,4,Web
BB001114,C0074,PET0093,2026-04-25,P11,4.0,12.0,48.0,Delivered,,Web
BB001115,C0075,PET0094,2026-04-28,P12,3.0,12.5,37.5,Delivered,5,Web
BB001116,C0076,PET0095,2026-03-18,P02,5.0,13.0,65.0,Delivered,,Web
BB001117,C0076,PET0095,2026-03-27,P02,6.0,13.0,78.0,Delivered,,Re-order Email
BB001118,C0076,PET0095,2026-04-05,P02,3.0,13.0,39.0,Delivered,,Web
BB001119,C0076,PET0095,2026-04-15,P02,3.0,13.0,39.0,Delivered,,Re-order Email
BB001120,C0076,PET0095,2026-04-28,P02,3.0,13.0,39.0,Delivered,,Pickup
BB001121,C0076,PET0096,2026-03-17,P12,4.0,12.5,50.0,Delivered,5,Re-order Email
BB001122,C0076,PET0096,2026-03-26,P12,3.0,12.5,37.5,Delivered,,Re-order Email
BB001123,C0077,PET0097,2026-05-02,P02,6.0,13.0,78.0,Scheduled,,Web
BB001124,C0078,PET0098,2025-12-30,P07,5.0,13.5,67.5,Delivered,,Web
BB001125,C0078,PET0098,2026-01-10,P08,4.0,15.5,62.0,Delivered,5,Pickup
BB001126,C0078,PET0098,2026-01-23,P08,5.0,15.5,77.5,Delivered,,Web
BB001127,C0078,PET0098,2026-02-04,P02,4.0,13.0,52.0,Delivered,4,Web
BB001128,C0078,PET0098,2026-02-17,P09,6.0,12.5,75.0,Delivered,4,Web
BB001129,C0078,PET0098,2026-02-27,P08,4.0,15.5,62.0,Delivered,,Pickup
BB001130,C0078,PET0098,2026-03-08,P08,7.0,15.5,108.5,Delivered,5,Web
BB001131,C0078,PET0098,2026-03-16,P08,6.0,15.5,93.0,Delivered,,Pickup
BB001132,C0078,PET0098,2026-03-26,P08,7.0,15.5,108.5,Delivered,3,Web
BB001133,C0078,PET0098,2026-04-04,P12,5.0,12.5,62.5,Delivered,,Web
BB001134,C0078,PET0098,2026-04-12,P08,4.0,15.5,62.0,Delivered,,Web
BB001135,C0078,PET0098,2026-04-25,P08,7.0,15.5,108.5,Delivered,5,Web
BB001136,C0079,PET0099,2026-03-30,P10,4.0,13.0,52.0,Delivered,5,Web
BB001137,C0079,PET0099,2026-04-06,P06,5.0,14.5,72.5,Delivered,,Web
BB001138,C0079,PET0099,2026-04-17,P12,6.0,12.5,75.0,Delivered,,Web
BB001139,C0081,PET0101,2024-12-16,P01,4.0,14.5,58.0,Delivered,5,Web
BB001140,C0081,PET0101,2024-12-23,P06,3.0,14.5,43.5,Delivered,5,Web
BB001141,C0081,PET0101,2025-01-04,P09,3.0,12.5,37.5,Delivered,,Web
BB001142,C0081,PET0101,2025-01-12,P09,6.0,12.5,75.0,Delivered,4,Web
BB001143,C0081,PET0101,2025-01-23,P09,5.0,12.5,62.5,Delivered,5,Web
BB001144,C0081,PET0101,2025-02-04,P09,4.0,12.5,50.0,Delivered,,Web
BB001145,C0081,PET0101,2025-02-18,P09,4.0,12.5,50.0,Delivered,5,Pickup
BB001146,C0081,PET0101,2025-03-01,P09,4.0,12.5,50.0,Delivered,,Web
BB001147,C0081,PET0101,2025-03-12,P09,4.0,12.5,50.0,Delivered,,Web
BB001148,C0081,PET0101,2025-03-24,P09,7.0,12.5,87.5,Delivered,,Pickup
BB001149,C0081,PET0101,2025-03-31,P09,5.0,12.5,62.5,Delivered,5,Pickup
BB001150,C0081,PET0101,2025-04-11,P09,6.0,12.5,75.0,Delivered,5,Web
BB001151,C0081,PET0101,2025-04-25,P09,6.0,12.5,75.0,Delivered,,Web
BB001152,C0081,PET0101,2025-05-07,P09,3.0,12.5,37.5,Delivered,,Web
BB001153,C0081,PET0101,2025-05-21,P01,4.0,14.5,58.0,Delivered,,Pickup
BB001154,C0081,PET0101,2025-06-03,P09,5.0,12.5,62.5,Delivered,5,Web
BB001155,C0081,PET0101,2025-06-13,P09,7.0,12.5,87.5,Delivered,,Pickup
BB001156,C0081,PET0101,2025-06-21,P09,6.0,12.5,75.0,Delivered,,Web
BB001157,C0081,PET0101,2025-07-05,P09,3.0,12.5,37.5,Delivered,5,Re-order Email
BB001158,C0081,PET0101,2025-07-15,P09,7.0,12.5,87.5,Delivered,4,Web
BB001159,C0081,PET0101,2025-07-28,P09,2.0,12.5,25.0,Delivered,5,Web
BB001160,C0081,PET0101,2025-08-07,P03,5.0,13.5,67.5,Delivered,5,Web
BB001161,C0081,PET0101,2025-08-16,P12,6.0,12.5,75.0,Delivered,,Web
BB001162,C0081,PET0101,2025-08-30,P09,4.0,12.5,50.0,Delivered,,Web
BB001163,C0081,PET0101,2025-09-10,P09,6.0,12.5,75.0,Delivered,5,Re-order Email
BB001164,C0081,PET0101,2025-09-20,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB001165,C0081,PET0101,2025-10-04,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB001166,C0081,PET0101,2025-10-12,P12,5.0,12.5,62.5,Delivered,5,Web
BB001167,C0081,PET0101,2025-10-21,P03,6.0,13.5,81.0,Delivered,,Web
BB001168,C0081,PET0101,2025-10-28,P09,3.0,12.5,37.5,Delivered,4,Pickup
BB001169,C0081,PET0101,2025-11-07,P09,6.0,12.5,75.0,Delivered,,Web
BB001170,C0081,PET0101,2025-11-14,P09,4.0,12.5,50.0,Delivered,5,Web
BB001171,C0081,PET0101,2025-11-26,P03,6.0,13.5,81.0,Delivered,5,Web
BB001172,C0081,PET0101,2025-12-08,P11,3.0,12.0,36.0,Delivered,4,Web
BB001173,C0081,PET0101,2025-12-20,P01,6.0,14.5,87.0,Delivered,,Web
BB001174,C0081,PET0101,2025-12-27,P09,5.0,12.5,62.5,Delivered,5,Web
BB001175,C0081,PET0101,2026-01-04,P09,5.0,12.5,62.5,Delivered,5,Pickup
BB001176,C0081,PET0101,2026-01-15,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB001177,C0081,PET0101,2026-01-28,P09,5.0,12.5,62.5,Delivered,,Pickup
BB001178,C0081,PET0101,2026-02-08,P09,5.0,12.5,62.5,Delivered,,Web
BB001179,C0081,PET0101,2026-02-16,P09,5.0,12.5,62.5,Delivered,,Web
BB001180,C0081,PET0101,2026-02-26,P09,7.0,12.5,87.5,Delivered,,Web
BB001181,C0081,PET0101,2026-03-05,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB001182,C0081,PET0101,2026-03-13,P09,6.0,12.5,75.0,Delivered,,Web
BB001183,C0081,PET0101,2026-03-21,P09,5.0,12.5,62.5,Delivered,,Pickup
BB001184,C0081,PET0101,2026-04-03,P12,6.0,12.5,75.0,Delivered,,Web
BB001185,C0081,PET0101,2026-04-10,P09,6.0,12.5,75.0,Delivered,,Web
BB001186,C0081,PET0101,2026-04-18,P09,3.0,12.5,37.5,Delivered,,Web
BB001187,C0081,PET0101,2026-04-29,P09,7.0,12.5,87.5,Delivered,,Pickup
BB001188,C0082,PET0102,2026-02-12,P03,7.0,13.5,94.5,Delivered,,Re-order Email
BB001189,C0082,PET0102,2026-02-22,P03,7.0,13.5,94.5,Delivered,,Re-order Email
BB001190,C0082,PET0102,2026-03-05,P03,5.0,13.5,67.5,Delivered,,Re-order Email
BB001191,C0082,PET0102,2026-03-19,P03,6.0,13.5,81.0,Delivered,5,Web
BB001192,C0082,PET0102,2026-03-31,P03,3.0,13.5,40.5,Delivered,5,Web
BB001193,C0082,PET0102,2026-04-10,P03,4.0,13.5,54.0,Delivered,,Pickup
BB001194,C0082,PET0102,2026-04-18,P03,5.0,13.5,67.5,Delivered,,Web
BB001195,C0082,PET0102,2026-04-27,P01,4.0,14.5,58.0,Delivered,5,Web
BB001196,C0083,PET0103,2026-01-27,P03,4.0,13.5,54.0,Delivered,5,Web
BB001197,C0083,PET0103,2026-02-04,P06,6.0,14.5,87.0,Delivered,,Pickup
BB001198,C0083,PET0103,2026-02-17,P03,3.0,13.5,40.5,Delivered,,Web
BB001199,C0083,PET0103,2026-02-27,P03,7.0,13.5,94.5,Delivered,,Web
BB001200,C0083,PET0103,2026-03-10,P03,4.0,13.5,54.0,Delivered,,Web
BB001201,C0083,PET0103,2026-03-23,P03,6.0,13.5,81.0,Delivered,,Pickup
BB001202,C0083,PET0103,2026-04-01,P10,6.0,13.0,78.0,Delivered,5,Re-order Email
BB001203,C0083,PET0103,2026-04-10,P03,5.0,13.5,67.5,Delivered,,Web
BB001204,C0083,PET0103,2026-04-18,P03,7.0,13.5,94.5,Delivered,,Web
BB001205,C0083,PET0103,2026-04-29,P08,5.0,15.5,77.5,Delivered,,Web
BB001206,C0084,PET0104,2025-05-24,P12,3.0,12.5,37.5,Delivered,4,Web
BB001207,C0084,PET0104,2025-06-07,P12,5.0,12.5,62.5,Delivered,4,Web
BB001208,C0084,PET0104,2025-06-21,P12,5.0,12.5,62.5,Delivered,,Web
BB001209,C0084,PET0104,2025-06-28,P12,2.0,12.5,25.0,Delivered,,Web
BB001210,C0084,PET0104,2025-07-10,P01,6.0,14.5,87.0,Delivered,,Web
BB001211,C0084,PET0104,2025-07-17,P12,4.0,12.5,50.0,Delivered,,Web
BB001212,C0084,PET0104,2025-07-28,P07,5.0,13.5,67.5,Delivered,,Web
BB001213,C0084,PET0104,2025-08-04,P12,5.0,12.5,62.5,Delivered,,Web
BB001214,C0084,PET0104,2025-08-15,P12,5.0,12.5,62.5,Delivered,5,Pickup
BB001215,C0084,PET0104,2025-08-28,P12,5.0,12.5,62.5,Delivered,5,Web
BB001216,C0084,PET0104,2025-09-06,P12,4.0,12.5,50.0,Delivered,,Web
BB001217,C0084,PET0104,2025-09-19,P12,4.0,12.5,50.0,Delivered,5,Web
BB001218,C0084,PET0104,2025-10-01,P02,2.0,13.0,26.0,Delivered,5,Web
BB001219,C0084,PET0104,2025-10-15,P12,5.0,12.5,62.5,Delivered,,Web
BB001220,C0084,PET0104,2025-10-24,P06,4.0,14.5,58.0,Delivered,,Web
BB001221,C0084,PET0104,2025-11-04,P12,4.0,12.5,50.0,Delivered,,Pickup
BB001222,C0084,PET0104,2025-11-13,P12,5.0,12.5,62.5,Delivered,,Web
BB001223,C0084,PET0104,2025-11-27,P12,5.0,12.5,62.5,Delivered,,Web
BB001224,C0084,PET0104,2025-12-10,P10,5.0,13.0,65.0,Delivered,4,Web
BB001225,C0084,PET0104,2025-12-23,P12,5.0,12.5,62.5,Delivered,5,Re-order Email
BB001226,C0084,PET0104,2026-01-05,P12,4.0,12.5,50.0,Delivered,,Web
BB001227,C0084,PET0104,2026-01-14,P12,3.0,12.5,37.5,Delivered,5,Web
BB001228,C0084,PET0104,2026-01-21,P12,5.0,12.5,62.5,Delivered,,Web
BB001229,C0084,PET0104,2026-02-03,P12,4.0,12.5,50.0,Delivered,,Pickup
BB001230,C0084,PET0104,2026-02-11,P12,5.0,12.5,62.5,Delivered,,Web
BB001231,C0084,PET0104,2026-02-25,P12,3.0,12.5,37.5,Delivered,,Web
BB001232,C0084,PET0104,2026-03-11,P10,4.0,13.0,52.0,Delivered,,Web
BB001233,C0084,PET0104,2026-03-21,P12,6.0,12.5,75.0,Delivered,,Web
BB001234,C0084,PET0104,2026-03-29,P12,3.0,12.5,37.5,Delivered,,Web
BB001235,C0084,PET0104,2026-04-06,P12,7.0,12.5,87.5,Delivered,,Pickup
BB001236,C0084,PET0104,2026-04-15,P12,3.0,12.5,37.5,Delivered,,Pickup
BB001237,C0084,PET0104,2026-04-25,P12,6.0,12.5,75.0,Delivered,,Web
BB001238,C0085,PET0105,2025-05-31,P10,6.0,13.0,78.0,Delivered,,Re-order Email
BB001239,C0085,PET0105,2025-06-08,P10,6.0,13.0,78.0,Delivered,3,Re-order Email
BB001240,C0085,PET0105,2025-06-15,P03,3.0,13.5,40.5,Delivered,,Web
BB001241,C0085,PET0105,2025-06-27,P10,6.0,13.0,78.0,Delivered,5,Web
BB001242,C0085,PET0105,2025-07-06,P10,2.0,13.0,26.0,Delivered,,Web
BB001243,C0085,PET0105,2025-07-15,P06,3.0,14.5,43.5,Delivered,4,Web
BB001244,C0085,PET0105,2025-07-24,P09,4.0,12.5,50.0,Delivered,4,Web
BB001245,C0085,PET0105,2025-08-05,P12,4.0,12.5,50.0,Delivered,,Web
